source,path,suffix,category,cyrillic_share,words,bytes,tokenizer,tokens,tokens_per_word,tokens_per_kbyte,heuristic_tokens
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M02-policy-stats\hidden_suite\test_acceptance.py,.py,code,0.0,350,4014,deepseek-v3,1284,3.6686,319.88,946
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M02-policy-stats\input.md,.md,en,0.0,252,1919,deepseek-v3,489,1.9405,254.82,328
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M02-policy-stats\oracle.yaml,.yaml,yaml,0.0,163,2473,deepseek-v3,796,4.8834,321.876,734
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M02-policy-stats\WORKER.md,.md,en,0.0,116,736,deepseek-v3,194,1.6724,263.587,151
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M03-adversarial\case.yaml,.yaml,yaml,0.0,122,1085,deepseek-v3,315,2.582,290.323,549
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M03-adversarial\hidden_suite\test_acceptance.py,.py,code,0.0,63,877,deepseek-v3,228,3.619,259.977,171
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M03-adversarial\input.md,.md,en,0.0,186,1298,deepseek-v3,307,1.6505,236.518,242
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M03-adversarial\oracle.yaml,.yaml,yaml,0.0,101,1275,deepseek-v3,405,4.0099,317.647,455
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M03-adversarial\seed\docs\spec\_capabilities.yaml,.yaml,yaml,0.0,29,371,deepseek-v3,84,2.8966,226.415,131
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M03-adversarial\seed\docs\spec\monitoring\usage_stats.md,.md,en,0.0,57,387,deepseek-v3,90,1.5789,232.558,75
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M03-adversarial\seed\src\monitoring\usage_stats.py,.py,code,0.0,45,403,deepseek-v3,107,2.3778,265.509,122
deltafuse-bench,C:\Users\ghost\workspace\gste\deltafuse-bench\cases\M03-adversarial\WORKER.md,.md,en,0.0,84,557,deepseek-v3,131,1.5595,235.189,110
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T044310Z\20260921T044310Z-M01-cooldown-1\sandbox\.deltafuse\bench-journal.jsonl,.jsonl,en,0.0,139,5571,deepseek-v3,2112,15.1942,379.106,181
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T044310Z\20260921T044310Z-M01-cooldown-1\sandbox\.deltafuse\transitions.jsonl,.jsonl,en,0.0,44,765,deepseek-v3,326,7.4091,426.144,58
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T055756Z\20260921T055756Z-M01-cooldown-1\sandbox\.deltafuse\bench-journal.jsonl,.jsonl,en,0.0,266,24190,deepseek-v3,9765,36.7105,403.679,346
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T055756Z\20260921T055756Z-M01-cooldown-1\sandbox\.deltafuse\gate-journal.jsonl,.jsonl,en,0.0,3496,53288,deepseek-v3,22255,6.3658,417.636,4545
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T055756Z\20260921T055756Z-M01-cooldown-1\sandbox\.deltafuse\transitions.jsonl,.jsonl,en,0.0,60,1015,deepseek-v3,436,7.2667,429.557,78
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T055756Z\20260921T055756Z-M01-cooldown-2\sandbox\.deltafuse\bench-journal.jsonl,.jsonl,en,0.0,212,11687,deepseek-v3,4448,20.9811,380.594,276
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T055756Z\20260921T055756Z-M01-cooldown-2\sandbox\.deltafuse\transitions.jsonl,.jsonl,en,0.0,60,1015,deepseek-v3,434,7.2333,427.586,78
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T055756Z\20260921T055756Z-M01-cooldown-3\sandbox\.deltafuse\bench-journal.jsonl,.jsonl,en,0.0,534,28696,deepseek-v3,11308,21.176,394.062,695
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T055756Z\20260921T055756Z-M01-cooldown-3\sandbox\.deltafuse\gate-journal.jsonl,.jsonl,en,0.0,3496,53516,deepseek-v3,21698,6.2065,405.449,4545
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T055756Z\20260921T055756Z-M01-cooldown-3\sandbox\.deltafuse\transitions.jsonl,.jsonl,en,0.0,60,1019,deepseek-v3,446,7.4333,437.684,78
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T072327Z\20260921T072327Z-M01-cooldown-1\sandbox\.deltafuse\bench-journal.jsonl,.jsonl,en,0.0,508,14084,deepseek-v3,5098,10.0354,361.971,661
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T072327Z\20260921T072327Z-M01-cooldown-1\sandbox\.deltafuse\transitions.jsonl,.jsonl,en,0.0,74,1271,deepseek-v3,546,7.3784,429.583,97
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T081038Z\20260921T081038Z-M01-cooldown-1\sandbox\.deltafuse\bench-journal.jsonl,.jsonl,en,0.0,708,23349,deepseek-v3,8535,12.0551,365.54,921
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T081038Z\20260921T081038Z-M01-cooldown-1\sandbox\.deltafuse\gate-journal.jsonl,.jsonl,en,0.0,46,635,deepseek-v3,248,5.3913,390.551,60
runs,C:\Users\ghost\AppData\Local\deltafuse\runs\20260921T081038Z\20260921T081038Z-M01-cooldown-1\sandbox\.deltafuse\transitions.jsonl,.jsonl,en,0.0,152,2568,deepseek-v3,1098,7.2237,427.57,198
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\backlog\roadmap\q0-qualification-baseline\README.md,.md,cyrillic,0.7009,3438,38349,glm,8012,2.3304,208.923,7564
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\backlog\roadmap\q4-analyze-routing\1-AUDIT.md,.md,en,0.0,1051,7014,glm,1602,1.5243,228.4,1367
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\backlog\roadmap\q4-analyze-routing\2-DECOMPOSE.md,.md,en,0.0,673,4291,glm,1079,1.6033,251.457,875
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\backlog\roadmap\q4-analyze-routing\3-EXECUTE.md,.md,en,0.0,594,3582,glm,893,1.5034,249.302,773
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\backlog\roadmap\q6-fuse-back\1-AUDIT.md,.md,en,0.0,1077,7154,glm,1619,1.5032,226.307,1401
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\backlog\roadmap\q6-fuse-back\2-DECOMPOSE.md,.md,en,0.0,672,4363,glm,1069,1.5908,245.015,874
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\backlog\roadmap\q6-fuse-back\3-EXECUTE.md,.md,en,0.0,642,3885,glm,926,1.4424,238.353,835
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\backlog\roadmap\README.md,.md,cyrillic,0.7939,4046,49321,glm,9327,2.3052,189.108,8902
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\backlog\roadmap\REVISION-aw.md,.md,cyrillic,0.6484,449,5131,glm,1076,2.3964,209.706,988
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\backlog\roadmap\tokenizer-calibration\TASK.md,.md,en,0.0,1377,11293,glm,2998,2.1772,265.474,1791
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\bench.md,.md,en,0.0,134,1238,glm,292,2.1791,235.864,175
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\bench.ru.md,.md,cyrillic,0.5363,126,1750,glm,363,2.881,207.429,278
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\context-model.md,.md,cyrillic,0.0011,1133,9322,glm,2032,1.7935,217.979,2493
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\context-model.ru.md,.md,cyrillic,0.6542,998,13253,glm,2371,2.3758,178.903,2196
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\contracts\artifact-writer.md,.md,en,0.0,717,5860,glm,1458,2.0335,248.805,933
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\contracts\artifact-writer.ru.md,.md,cyrillic,0.5037,697,8110,glm,1767,2.5352,217.879,1534
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\contracts\board-snapshot.md,.md,cyrillic,0.0014,1092,7677,glm,1955,1.7903,254.657,2403
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\contracts\board-snapshot.ru.md,.md,cyrillic,0.6368,488,5062,glm,1050,2.1516,207.428,1074
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\contracts\halt.md,.md,cyrillic,0.0019,849,5431,glm,1450,1.7079,266.986,1868
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\contracts\halt.ru.md,.md,cyrillic,0.5119,321,3250,glm,726,2.2617,223.385,707
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\contracts\leash.md,.md,cyrillic,0.0016,887,6047,glm,1561,1.7599,258.145,1952
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\contracts\leash.ru.md,.md,cyrillic,0.5604,445,4583,glm,940,2.1124,205.106,980
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\core-and-worker.md,.md,cyrillic,0.007,547,3401,glm,844,1.543,248.162,1204
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\core-and-worker.ru.md,.md,cyrillic,0.6179,470,4765,glm,946,2.0128,198.531,1034
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\README.md,.md,cyrillic,0.0022,562,4935,glm,1156,2.0569,234.245,1237
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\README.ru.md,.md,cyrillic,0.3884,536,6010,glm,1257,2.3451,209.151,1180
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\roles.md,.md,cyrillic,0.0013,1151,7915,glm,1824,1.5847,230.449,2533
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\roles.ru.md,.md,cyrillic,0.7021,1091,12327,glm,2365,2.1677,191.855,2401
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\small-llm-contract.md,.md,cyrillic,0.0025,536,3845,glm,901,1.681,234.33,1180
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\small-llm-contract.ru.md,.md,cyrillic,0.7174,470,5831,glm,1105,2.3511,189.504,1034
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\state-machine.md,.md,cyrillic,0.0009,1477,11235,glm,2605,1.7637,231.865,3250
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\state-machine.ru.md,.md,cyrillic,0.637,1247,16562,glm,2812,2.255,169.786,2744
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\testing-strategy.md,.md,cyrillic,0.4521,2241,25420,glm,5715,2.5502,224.823,4931
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\using.md,.md,cyrillic,0.0007,1868,14040,glm,3155,1.689,224.715,4110
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\using.ru.md,.md,cyrillic,0.4868,1659,18978,glm,3631,2.1887,191.327,3650
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\workflow.md,.md,cyrillic,0.0015,2460,18951,glm,4431,1.8012,233.814,5412
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\docs\workflow.ru.md,.md,cyrillic,0.6489,2533,30995,glm,5686,2.2448,183.449,5573
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\capability.descriptor.yaml,.yaml,yaml,0.0,26,325,glm,80,3.0769,246.154,117
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\change.descriptor.yaml,.yaml,yaml,0.0,53,515,glm,147,2.7736,285.437,239
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\coverage.descriptor.yaml,.yaml,yaml,0.0,24,299,glm,74,3.0833,247.492,108
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\decision.descriptor.yaml,.yaml,yaml,0.0,52,472,glm,149,2.8654,315.678,234
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\evidence.descriptor.yaml,.yaml,yaml,0.0,50,498,glm,135,2.7,271.084,225
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\lock.descriptor.yaml,.yaml,yaml,0.0,24,302,glm,75,3.125,248.344,108
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\manifest.json,.json,yaml,0.0,100,1391,glm,339,3.39,243.71,450
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\receipt.schema.yaml,.yaml,yaml,0.0,166,1797,glm,473,2.8494,263.216,747
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\routing.descriptor.yaml,.yaml,yaml,0.0,28,325,glm,85,3.0357,261.538,126
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\slice.descriptor.yaml,.yaml,yaml,0.0,61,596,glm,171,2.8033,286.913,275
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\spec-delta.descriptor.yaml,.yaml,yaml,0.0,43,430,glm,124,2.8837,288.372,194
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\artifact-operations\task.descriptor.yaml,.yaml,yaml,0.0,69,641,glm,192,2.7826,299.532,311
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\schemas\capability.schema.yaml,.yaml,yaml,0.0,153,2162,glm,440,2.8758,203.515,689
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\schemas\change.schema.yaml,.yaml,yaml,0.0,292,3176,glm,844,2.8904,265.743,1314
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\schemas\coverage.schema.yaml,.yaml,yaml,0.0,114,1467,glm,356,3.1228,242.672,513
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\schemas\decision.schema.yaml,.yaml,yaml,0.0,119,1190,glm,333,2.7983,279.832,536
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\schemas\evidence.schema.yaml,.yaml,yaml,0.0,156,1697,glm,481,3.0833,283.441,702
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\schemas\lock.schema.yaml,.yaml,yaml,0.0,88,996,glm,266,3.0227,267.068,396
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\schemas\routing.schema.yaml,.yaml,yaml,0.0,104,1214,glm,306,2.9423,252.059,468
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\schemas\slice.schema.yaml,.yaml,yaml,0.0,123,1337,glm,389,3.1626,290.95,554
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\schemas\spec-delta.schema.yaml,.yaml,yaml,0.0,85,878,glm,242,2.8471,275.626,383
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\schemas\task.schema.yaml,.yaml,yaml,0.0,144,1528,glm,424,2.9444,277.487,648
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\skills\analyze\SKILL.md,.md,en,0.0,737,5330,glm,1226,1.6635,230.019,959
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\skills\declare\SKILL.md,.md,en,0.0,513,3451,glm,779,1.5185,225.732,667
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\skills\decompose\SKILL.md,.md,en,0.0,435,3120,glm,753,1.731,241.346,566
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\skills\implement\SKILL.md,.md,en,0.0,415,2854,glm,646,1.5566,226.349,540
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\skills\intake\SKILL.md,.md,en,0.0,471,3244,glm,775,1.6454,238.903,613
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\skills\run\SKILL.md,.md,en,0.0,434,2717,glm,695,1.6014,255.797,565
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\skills\specify\SKILL.md,.md,cyrillic,0.002,561,3881,glm,899,1.6025,231.641,1235
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\skills\verify\SKILL.md,.md,en,0.0,468,3236,glm,754,1.6111,233.004,609
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\.deltafuse\config.yaml,.yaml,yaml,0.0,49,564,glm,169,3.449,299.645,221
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\AGENTS.md,.md,en,0.0,300,2169,glm,500,1.6667,230.521,390
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\analysis.md,.md,en,0.0,52,342,glm,77,1.4808,225.146,68
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\change.yaml,.yaml,yaml,0.0,63,559,glm,159,2.5238,284.436,284
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\coverage.yaml,.yaml,yaml,0.0,22,325,glm,89,4.0455,273.846,99
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\design.md,.md,en,0.0,44,352,glm,63,1.4318,178.977,58
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\evidence\green\evidence.yaml,.yaml,yaml,0.0,31,358,glm,112,3.6129,312.849,140
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\evidence\red\evidence.yaml,.yaml,yaml,0.0,30,290,glm,87,2.9,300.0,135
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\request.md,.md,en,0.0,47,300,glm,71,1.5106,236.667,62
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\routing.yaml,.yaml,yaml,0.0,25,235,glm,55,2.2,234.043,113
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\slices\SLICE-01.md,.md,en,0.0,92,714,glm,194,2.1087,271.709,120
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\spec-delta.md,.md,en,0.0,40,344,glm,97,2.425,281.977,52
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\tasks\TASK-001-template.md,.md,en,0.0,66,504,glm,135,2.0455,267.857,86
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\change\verification.md,.md,en,0.0,59,394,glm,104,1.7627,263.959,77
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\CHANGELOG.md,.md,en,0.0,30,213,glm,57,1.9,267.606,39
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\docs\archive\README.md,.md,en,0.0,25,175,glm,30,1.2,171.429,33
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\docs\changes\README.md,.md,en,0.0,47,323,glm,75,1.5957,232.198,62
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\docs\decisions\DEC-0000-template.md,.md,en,0.0,94,661,glm,163,1.734,246.596,123
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\docs\decisions\README.md,.md,en,0.0,78,601,glm,132,1.6923,219.634,102
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\docs\intake\README.md,.md,en,0.0,60,391,glm,82,1.3667,209.719,78
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\docs\spec\context.md,.md,en,0.0,60,416,glm,91,1.5167,218.75,78
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\process\templates\docs\spec\README.md,.md,cyrillic,0.0117,228,1595,glm,348,1.5263,218.182,502
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\__init__.py,.py,code,0.0,26,318,glm,73,2.8077,229.56,71
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\bench\__init__.py,.py,code,0.0,30,286,glm,60,2.0,209.79,81
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\bench\init_product.py,.py,code,0.0,525,5077,glm,1218,2.32,239.905,1418
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\bench\journal.py,.py,code,0.0,997,9899,glm,2543,2.5507,256.895,2692
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\bench\loader.py,.py,code,0.0,503,4391,glm,1088,2.163,247.78,1359
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\bench\score.py,.py,code,0.0,3570,39242,glm,9488,2.6577,241.782,9639
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\cli.py,.py,code,0.0,5173,70318,glm,14589,2.8202,207.472,13968
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\adapters.py,.py,code,0.0,1110,12061,glm,2814,2.5351,233.314,2997
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\analyze.py,.py,code,0.0,1341,14599,glm,3316,2.4728,227.139,3621
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\archiver.py,.py,code,0.0,434,4209,glm,996,2.2949,236.636,1172
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\artifact_codec.py,.py,code,0.0,630,7424,glm,1676,2.6603,225.754,1701
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\artifact_lock.py,.py,code,0.0,749,9305,glm,1943,2.5941,208.812,2023
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\artifact_patch.py,.py,code,0.0,583,6009,glm,1313,2.2521,218.506,1575
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\artifact_policy.py,.py,code,0.0,1028,12472,glm,2784,2.7082,223.22,2776
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\artifact_reader.py,.py,code,0.0,1022,11106,glm,2557,2.502,230.236,2760
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\artifact_registry.py,.py,code,0.0,2333,30859,glm,5817,2.4934,188.503,6300
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\artifact_storage.py,.py,code,0.0,652,8302,glm,1632,2.5031,196.579,1761
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\artifact_transactions.py,.py,code,0.0,1201,17341,glm,3635,3.0266,209.619,3243
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\artifacts.py,.py,code,0.0,1980,32817,glm,6253,3.1581,190.541,5346
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\assets.py,.py,code,0.0,445,4422,glm,983,2.209,222.298,1202
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\board.py,.py,code,0.0,1022,11106,glm,2672,2.6145,240.591,2760
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\config.py,.py,code,0.0,413,4380,glm,926,2.2421,211.416,1116
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\context.py,.py,code,0.0,1954,20454,glm,4791,2.4519,234.233,5276
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\decide.py,.py,code,0.0,955,10835,glm,2384,2.4963,220.028,2579
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\evidence.py,.py,code,0.0,1306,13307,glm,3136,2.4012,235.665,3527
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\frontmatter.py,.py,code,0.0,165,1676,glm,400,2.4242,238.663,446
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\fsm.py,.py,code,0.0,3673,47308,glm,9507,2.5883,200.96,9918
deltafuse,C:\Users\ghost\workspace\gste\deltafuse\src\deltafuse\core\gate_receipts.py,.py,code,0.0,1142,12464,glm,2812,2.4623,225.61,3084
